"finding_id","severity","slug","title","source_file","finding_path","root_cause_epic","root_cause_title","owner","sprint","labels"
"other-logic-bug-8d35bf01c3","BUG","other-logic-bug","tableId filter does not constrain parent booking rows","src/app/api/ops/bookings/route.ts",".deepsec/findings/BUG/nabatableLP-other-logic-bug-8d35bf01c3.md","SEC-012","Security-adjacent correctness backlog","Feature owner","Sprint 4","high-bug;needs-regression"
"other-logic-bug-9c88f3a92d","BUG","other-logic-bug","includeAlternatives=false is parsed as true","src/app/api/availability/route.ts",".deepsec/findings/BUG/nabatableLP-other-logic-bug-9c88f3a92d.md","SEC-011","Schema, migration, and contract drift","Data/platform owner","Sprint 3","data-integrity;needs-migration;needs-regression"
"other-logic-bug-a24eef37d9","BUG","other-logic-bug","Midnight hour rollover makes current time one day too far ahead","server/bookings/pastTimeValidation.ts",".deepsec/findings/BUG/nabatableLP-other-logic-bug-a24eef37d9.md","SEC-012","Security-adjacent correctness backlog","Feature owner","Sprint 4","high-bug;needs-regression"
"other-logic-bug-af5ca0e5ca","BUG","other-logic-bug","Receipt token flow is out of sync with current recovery-token API","src/app/guest/bookings/[bookingId]/receipt/page.tsx",".deepsec/findings/BUG/nabatableLP-other-logic-bug-af5ca0e5ca.md","SEC-001","Account takeover and auth-token exposure","Auth owner","Sprint 1","security-critical;account-takeover;secrets;needs-regression"
"other-logic-bug-c300fc6de2","BUG","other-logic-bug","Google FoodMenus publish failures resolve as normal results","server/google-business-profile/food-menus-sync.ts",".deepsec/findings/BUG/nabatableLP-other-logic-bug-c300fc6de2.md","SEC-012","Security-adjacent correctness backlog","Feature owner","Sprint 4","high-bug;needs-regression"
"other-logic-bug-d40ce1169f","BUG","other-logic-bug","Midnight hour normalization advances current time by one day","server/bookings/pastTimeValidation.ts",".deepsec/findings/BUG/nabatableLP-other-logic-bug-d40ce1169f.md","SEC-012","Security-adjacent correctness backlog","Feature owner","Sprint 4","high-bug;needs-regression"
"other-logic-bug-d4c7b15050","BUG","other-logic-bug","Manual holds without adjacency snapshots are rejected before confirmation","server/capacity/table-assignment/assignment.ts",".deepsec/findings/BUG/nabatableLP-other-logic-bug-d4c7b15050.md","SEC-012","Security-adjacent correctness backlog","Feature owner","Sprint 4","high-bug;needs-regression"
"other-logic-bug-d9936e0792","BUG","other-logic-bug","Non-adjacent manual holds are created in a shape the confirmer rejects","server/capacity/table-assignment/manual.ts",".deepsec/findings/BUG/nabatableLP-other-logic-bug-d9936e0792.md","SEC-012","Security-adjacent correctness backlog","Feature owner","Sprint 4","high-bug;needs-regression"
"other-logic-bug-f52028c93a","BUG","other-logic-bug","Duplicate tab query parameter can crash the bookings page","src/app/guest/bookings/page.tsx",".deepsec/findings/BUG/nabatableLP-other-logic-bug-f52028c93a.md","SEC-012","Security-adjacent correctness backlog","Feature owner","Sprint 4","high-bug;needs-regression"
"other-logic-bug-f5e500cb85","BUG","other-logic-bug","Real email retries can submit the provider message ID instead of the delivery log ID","src/components/features/email-delivery/useOpsEmailDeliveryRetryState.ts",".deepsec/findings/BUG/nabatableLP-other-logic-bug-f5e500cb85.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-missing-file-8e45dcf571","BUG","other-missing-file","Script references a missing SQL file","scripts/execute-sql.ts",".deepsec/findings/BUG/nabatableLP-other-missing-file-8e45dcf571.md","SEC-006","Generic URL validation and redirect policy gaps","Web/API owner","Sprint 2","xss;data-integrity;needs-regression"
"other-non-atomic-create-a70c8890e0","BUG","other-non-atomic-create","Restaurant creation and owner membership creation are not atomic","server/restaurants/create.ts",".deepsec/findings/BUG/nabatableLP-other-non-atomic-create-a70c8890e0.md","SEC-002","Service-role before tenant authorization","Platform/API owner","Sprint 1","security-critical;tenant-isolation;service-role;needs-regression"
"other-non-atomic-state-replacement-25c3d95202","BUG","other-non-atomic-state-replacement","Pending import reviews are superseded before replacement rows are safely inserted","server/google-business-profile/food-menus-storage.ts",".deepsec/findings/BUG/nabatableLP-other-non-atomic-state-replacement-25c3d95202.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-non-atomic-state-replacement-3d12cfbe06","BUG","other-non-atomic-state-replacement","Pending FoodMenus reviews can be lost during replacement","server/google-business-profile/food-menus-storage.ts",".deepsec/findings/BUG/nabatableLP-other-non-atomic-state-replacement-3d12cfbe06.md","SEC-003","Cron and job routes fail open","Jobs/infra owner","Sprint 1","security-critical;cron-auth;service-role;needs-prod-config"
"other-non-atomic-sync-5795f72377","BUG","other-non-atomic-sync","Provider row replacement can leave partial Google profile state","server/google-business-profile/business-info.ts",".deepsec/findings/BUG/nabatableLP-other-non-atomic-sync-5795f72377.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-output-path-bug-b13d10f493","BUG","other-output-path-bug","Baseline output directory is not created and fatal errors exit successfully","scripts/db-perf-baseline.ts",".deepsec/findings/BUG/nabatableLP-other-output-path-bug-b13d10f493.md","SEC-012","Security-adjacent correctness backlog","Feature owner","Sprint 4","high-bug;needs-regression"
"other-output-path-bug-f395fd810b","BUG","other-output-path-bug","Baseline artifact write fails when the hard-coded task directory is absent","scripts/db-perf-baseline.ts",".deepsec/findings/BUG/nabatableLP-other-output-path-bug-f395fd810b.md","SEC-012","Security-adjacent correctness backlog","Feature owner","Sprint 4","high-bug;needs-regression"
"other-parameter-pollution-crash-23ab47d0cb","BUG","other-parameter-pollution-crash","Duplicate code query parameter can crash the public recovery error page","src/app/(public)/bookings/recover/error/page.tsx",".deepsec/findings/BUG/nabatableLP-other-parameter-pollution-crash-23ab47d0cb.md","SEC-001","Account takeover and auth-token exposure","Auth owner","Sprint 1","security-critical;account-takeover;secrets;needs-regression"
"other-parameter-pollution-crash-2abf6c32f0","BUG","other-parameter-pollution-crash","Duplicate bookings query parameters can crash the ops bookings page","src/app/app/(app)/bookings/page.tsx",".deepsec/findings/BUG/nabatableLP-other-parameter-pollution-crash-2abf6c32f0.md","SEC-002","Service-role before tenant authorization","Platform/API owner","Sprint 1","security-critical;tenant-isolation;service-role;needs-regression"
"other-parameter-pollution-crash-35ce29a880","BUG","other-parameter-pollution-crash","Duplicate code query parameter can crash recovery error page","src/app/(public)/bookings/recover/error/page.tsx",".deepsec/findings/BUG/nabatableLP-other-parameter-pollution-crash-35ce29a880.md","SEC-001","Account takeover and auth-token exposure","Auth owner","Sprint 1","security-critical;account-takeover;secrets;needs-regression"
"other-parameter-pollution-crash-3eaaa39491","BUG","other-parameter-pollution-crash","Duplicate bookings query parameters can crash server render","src/app/app/(app)/bookings/page.tsx",".deepsec/findings/BUG/nabatableLP-other-parameter-pollution-crash-3eaaa39491.md","SEC-002","Service-role before tenant authorization","Platform/API owner","Sprint 1","security-critical;tenant-isolation;service-role;needs-regression"
"other-parameter-pollution-crash-723dbc8758","BUG","other-parameter-pollution-crash","Duplicate tab query parameters can crash the authenticated bookings page","src/app/guest/bookings/page.tsx",".deepsec/findings/BUG/nabatableLP-other-parameter-pollution-crash-723dbc8758.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-policy-drift-bypass-2e59fe25b7","BUG","other-policy-drift-bypass","Policy drift hash misses nested policy changes","server/capacity/table-assignment/assignment.ts",".deepsec/findings/BUG/nabatableLP-other-policy-drift-bypass-2e59fe25b7.md","SEC-011","Schema, migration, and contract drift","Data/platform owner","Sprint 3","data-integrity;needs-migration;needs-regression"
"other-post-write-artifact-failure-be55d35c1c","BUG","other-post-write-artifact-failure","Summary write can fail after database mutations complete","scripts/staging/seed-perf-dataset.ts",".deepsec/findings/BUG/nabatableLP-other-post-write-artifact-failure-be55d35c1c.md","SEC-004","Production data scripts lack target safety","Data operations owner","Sprint 1","high-bug;service-role;data-integrity;needs-prod-config"
"other-queue-race-condition-71e3a99cc1","BUG","other-queue-race-condition","Offline queue flush can drop or resurrect actions added during an in-flight flush","src/contexts/booking-offline-queue.tsx",".deepsec/findings/BUG/nabatableLP-other-queue-race-condition-71e3a99cc1.md","SEC-003","Cron and job routes fail open","Jobs/infra owner","Sprint 1","security-critical;cron-auth;service-role;needs-prod-config"
"other-race-condition-2dd1315ac9","BUG","other-race-condition","Customer profile aggregate counters can lose updates under concurrency","server/customers.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-2dd1315ac9.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-race-condition-2faf49dd09","BUG","other-race-condition","Profile hydration can overwrite concurrent explicit edits","lib/profile/server.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-2faf49dd09.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-race-condition-3e116bacfe","BUG","other-race-condition","Profile hydration can clobber concurrent user edits","lib/profile/server.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-3e116bacfe.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-race-condition-54b76bfe02","BUG","other-race-condition","OAuth state consumption is not atomic","server/google-business-profile/service.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-54b76bfe02.md","SEC-006","Generic URL validation and redirect policy gaps","Web/API owner","Sprint 2","xss;data-integrity;needs-regression"
"other-race-condition-57fd70a23b","BUG","other-race-condition","Duplicate externalItemId check can be bypassed by concurrent creates","src/app/api/ops/restaurants/[id]/menu/items/route.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-57fd70a23b.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-race-condition-7f242086f0","BUG","other-race-condition","Duplicate externalDrinkId check can be bypassed by concurrent creates","src/app/api/ops/restaurants/[id]/drinks/items/route.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-7f242086f0.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-race-condition-92a04df574","BUG","other-race-condition","Publish job transition can be raced, causing duplicate publishes","server/google-business-profile/workflow.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-92a04df574.md","SEC-003","Cron and job routes fail open","Jobs/infra owner","Sprint 1","security-critical;cron-auth;service-role;needs-prod-config"
"other-race-condition-c92fe238c1","BUG","other-race-condition","Customer profile counters can lose updates under concurrent bookings or cancellations","server/customers.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-c92fe238c1.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-race-condition-ca227b7202","BUG","other-race-condition","Import review decisions execute side effects before atomically claiming the review","server/google-business-profile/food-menus-sync.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-ca227b7202.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-race-condition-caeab41c26","BUG","other-race-condition","Profile update idempotency is checked and recorded outside the mutation","src/app/api/profile/route.ts",".deepsec/findings/BUG/nabatableLP-other-race-condition-caeab41c26.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-recovery-token-flow-broken-540190258d","BUG","other-recovery-token-flow-broken","Receipt page ignores the active session-recovery access flow","src/app/guest/bookings/[bookingId]/receipt/page.tsx",".deepsec/findings/BUG/nabatableLP-other-recovery-token-flow-broken-540190258d.md","SEC-001","Account takeover and auth-token exposure","Auth owner","Sprint 1","security-critical;account-takeover;secrets;needs-regression"
"other-render-loop-227d71e3a3","BUG","other-render-loop","Default confetti statuses can cause repeated animation state churn","src/components/features/booking-state-machine/StatusTransitionAnimator.tsx",".deepsec/findings/BUG/nabatableLP-other-render-loop-227d71e3a3.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
"other-render-loop-493ab699d3","BUG","other-render-loop","Confetti animation can restart indefinitely after a status change","src/components/features/booking-state-machine/StatusTransitionAnimator.tsx",".deepsec/findings/BUG/nabatableLP-other-render-loop-493ab699d3.md","SEC-010","Data integrity, races, and idempotency","Domain workflow owner","Sprint 3","data-integrity;high-bug;needs-regression"
